new_customer_id,Tenure Months,Churn Label,churn_date
177619,34,No,3/12/2023
873519,72,No,3/13/2023
966816,71,No,3/14/2023
94057,64,No,3/15/2023
192617,72,No,3/16/2023
701614,29,No,3/17/2023
582914,23,No,3/18/2023
95651,52,No,3/19/2023
886912,64,No,3/20/2023
044718,24,No,3/21/2023
492723,2,No,3/22/2023
578825,34,No,3/23/2023
066111,53,No,3/24/2023
908123,47,No,3/25/2023
078426,72,No,3/26/2023
313316,72,No,3/27/2023
072219,7,No,3/28/2023
361225,71,No,3/29/2023
982525,41,No,3/30/2023
539714,67,No,3/31/2023
85658,69,No,4/1/2023
20004,70,No,4/2/2023
86705,72,No,4/3/2023
775821,34,No,4/4/2023
205015,65,No,4/5/2023
705510,70,No,4/6/2023
073921,72,No,4/7/2023
48264,35,No,4/8/2023
728511,12,No,4/9/2023
065416,62,No,4/10/2023
717514,25,No,4/11/2023
796319,52,No,4/12/2023
97962,8,No,4/13/2023
01887,2,No,4/14/2023
81297,56,No,4/15/2023
28824,12,No,4/16/2023
354712,47,No,4/17/2023
913714,2,No,4/18/2023
584320,18,No,4/19/2023
184918,8,No,4/20/2023
88687,45,No,4/21/2023
406121,3,No,4/22/2023
538024,38,No,4/23/2023
826317,72,No,4/24/2023
323010,71,No,4/25/2023
027715,66,No,4/26/2023
79962,13,No,4/27/2023
322723,65,No,4/28/2023
22666,15,No,4/29/2023
823721,72,No,4/30/2023
82161,42,No,5/1/2023
91532,71,No,5/2/2023
518616,35,No,5/3/2023
10741,53,No,5/4/2023
43616,48,No,5/5/2023
774821,30,No,5/6/2023
038026,10,No,5/7/2023
71456,12,No,5/8/2023
646313,57,No,5/9/2023
396910,58,No,5/10/2023
96245,37,No,5/11/2023
10515,44,No,5/12/2023
58491,27,No,5/13/2023
57809,8,No,5/14/2023
452626,25,No,5/15/2023
83846,57,No,5/16/2023
375018,12,No,5/17/2023
09623,62,No,5/18/2023
309625,65,No,5/19/2023
12652,71,No,5/20/2023
583712,21,No,5/21/2023
59451,71,No,5/22/2023
832517,7,No,5/23/2023
638422,72,No,5/24/2023
226219,1,No,5/25/2023
77303,72,No,5/26/2023
11358,64,No,5/27/2023
01641,72,No,5/28/2023
64815,29,No,5/29/2023
179014,13,No,5/30/2023
15505,31,No,5/31/2023
819818,14,No,6/1/2023
92975,72,No,6/2/2023
106917,25,No,6/3/2023
77994,18,No,6/4/2023
876616,71,No,6/5/2023
53153,28,No,6/6/2023
31309,2,No,6/7/2023
08206,17,No,6/8/2023
08806,56,No,6/9/2023
46111,60,No,6/10/2023
42138,33,No,6/11/2023
279212,1,No,6/12/2023
00142,63,No,6/13/2023
901816,55,No,6/14/2023
483717,65,No,6/15/2023
995326,63,No,6/16/2023
09078,70,No,6/17/2023
766514,36,No,6/18/2023
439112,22,No,6/19/2023
825026,5,No,6/20/2023
85627,1,No,6/21/2023
589316,56,No,6/22/2023
498613,2,No,6/23/2023
61316,35,No,6/24/2023
302725,64,No,6/25/2023
56099,15,No,6/26/2023
472713,1,No,6/27/2023
948123,70,No,6/28/2023
432822,39,No,6/29/2023
330112,29,No,6/30/2023
747326,14,No,7/1/2023
316616,61,No,7/2/2023
563914,13,No,7/3/2023
878025,66,No,7/4/2023
51406,59,No,7/5/2023
624219,62,No,7/6/2023
816615,33,No,7/7/2023
841415,66,No,7/8/2023
84541,72,No,7/9/2023
45311,51,No,7/10/2023
419124,63,No,7/11/2023
215015,27,No,7/12/2023
18553,4,No,7/13/2023
48782,42,No,7/14/2023
18725,29,No,7/15/2023
702625,30,No,7/16/2023
699721,71,No,7/17/2023
96745,46,No,7/18/2023
544022,69,No,7/19/2023
57812,72,No,7/20/2023
521320,28,No,7/21/2023
862813,72,No,7/22/2023
762923,7,No,7/23/2023
54457,22,No,7/24/2023
39768,72,No,7/25/2023
246614,8,No,7/26/2023
025411,52,No,7/27/2023
54723,68,No,7/28/2023
646119,71,No,7/29/2023
815017,2,No,7/30/2023
95089,34,No,7/31/2023
23464,35,No,8/1/2023
169712,61,No,8/2/2023
194215,1,No,8/3/2023
964026,53,No,8/4/2023
423112,72,No,8/5/2023
61281,41,No,8/6/2023
35942,24,No,8/7/2023
513322,8,No,8/8/2023
59964,1,No,8/9/2023
683825,54,No,8/10/2023
048410,41,No,8/11/2023
788318,19,No,8/12/2023
024412,72,No,8/13/2023
72743,62,No,8/14/2023
429525,56,No,8/15/2023
46355,32,No,8/16/2023
186626,21,No,8/17/2023
463620,62,No,8/18/2023
423621,2,No,8/19/2023
939224,27,No,8/20/2023
640219,25,No,8/21/2023
116919,49,No,8/22/2023
111011,63,No,8/23/2023
992916,4,No,8/24/2023
351816,1,No,8/25/2023
237110,11,No,8/26/2023
769317,52,No,8/27/2023
09242,60,No,8/28/2023
50746,64,No,8/29/2023
23512,43,No,8/30/2023
44552,61,No,8/31/2023
394811,66,No,9/1/2023
23231,67,No,9/2/2023
081513,42,No,9/3/2023
548024,31,No,9/4/2023
82956,7,No,9/5/2023
908625,34,No,9/6/2023
11799,3,No,9/7/2023
79096,19,No,9/8/2023
635119,3,No,9/9/2023
54682,46,No,9/10/2023
019716,69,No,9/11/2023
243917,5,No,9/12/2023
119419,1,No,9/13/2023
953414,26,No,9/14/2023
892911,25,No,9/15/2023
22509,64,No,9/16/2023
181013,30,No,9/17/2023
950621,13,No,9/18/2023
122918,64,No,9/19/2023
357221,46,No,9/20/2023
142921,12,No,9/21/2023
636624,13,No,9/22/2023
347015,67,No,9/23/2023
277014,24,No,9/24/2023
937513,6,No,9/25/2023
486025,10,No,9/26/2023
65997,13,No,9/27/2023
553314,7,No,9/28/2023
703713,38,No,9/29/2023
476020,43,No,9/30/2023
40162,25,No,10/1/2023
658422,27,No,10/2/2023
98382,72,No,10/3/2023
279024,71,No,10/4/2023
058113,24,No,10/5/2023
10232,57,No,10/6/2023
91637,15,No,10/7/2023
390421,4,No,10/8/2023
535323,28,No,10/9/2023
00585,55,No,10/10/2023
700916,55,No,10/11/2023
05194,20,No,10/12/2023
10176,62,No,10/13/2023
198513,43,No,10/14/2023
937220,60,No,10/15/2023
325917,58,No,10/16/2023
101510,7,No,10/17/2023
664513,2,No,10/18/2023
436017,37,No,10/19/2023
843323,65,No,10/20/2023
580410,39,No,10/21/2023
648412,68,No,10/22/2023
759914,62,No,10/23/2023
05361,72,No,10/24/2023
093614,41,No,10/25/2023
157511,4,No,10/26/2023
325125,53,No,10/27/2023
488412,39,No,10/28/2023
88573,63,No,10/29/2023
761020,15,No,10/30/2023
36384,13,No,10/31/2023
184526,1,No,11/1/2023
855923,1,No,11/2/2023
169921,60,No,11/3/2023
063523,40,No,11/4/2023
599310,66,No,11/5/2023
45186,42,No,11/6/2023
53871,66,No,11/7/2023
69883,49,No,11/8/2023
30976,41,No,11/9/2023
54652,41,No,11/10/2023
72997,23,No,11/11/2023
97434,3,No,11/12/2023
121522,4,No,11/13/2023
93712,52,No,11/14/2023
90936,11,No,11/15/2023
05416,2,No,11/16/2023
69858,26,No,11/17/2023
750811,24,No,11/18/2023
68388,12,No,11/19/2023
22774,60,No,11/20/2023
189715,64,No,11/21/2023
54859,66,No,11/22/2023
02336,60,No,11/23/2023
464416,17,No,11/24/2023
892214,42,No,11/25/2023
274020,1,No,11/26/2023
77713,47,No,11/27/2023
951216,10,No,11/28/2023
69635,70,No,11/29/2023
245211,67,No,11/30/2023
414619,1,No,12/1/2023
15648,4,No,12/2/2023
361724,66,No,12/3/2023
751712,12,No,12/4/2023
724411,24,No,12/5/2023
522614,26,No,12/6/2023
140023,57,No,12/7/2023
814814,42,No,12/8/2023
83477,64,No,12/9/2023
674623,19,No,12/10/2023
04289,22,No,12/11/2023
218716,12,No,12/12/2023
400315,31,No,12/13/2023
665225,11,No,12/14/2023
72259,68,No,12/15/2023
524818,72,No,12/16/2023
79239,67,No,12/17/2023
31707,60,No,12/18/2023
98305,58,No,12/19/2023
266820,1,No,12/20/2023
744619,37,No,12/21/2023
952226,13,No,12/22/2023
82347,43,No,12/23/2023
650515,6,No,12/24/2023
61648,71,No,12/25/2023
776512,72,No,12/26/2023
165820,6,No,12/27/2023
095312,12,No,12/28/2023
469214,21,No,12/29/2023
774213,6,No,12/30/2023
96197,43,No,12/31/2023
562221,35,No,1/1/2024
06744,32,No,1/2/2024
62038,52,No,1/3/2024
04846,32,No,1/4/2024
03016,72,No,1/5/2024
413910,51,No,1/6/2024
218120,68,No,1/7/2024
276124,8,No,1/8/2024
19363,49,No,1/9/2024
945316,72,No,1/10/2024
44026,54,No,1/11/2024
293124,50,No,1/12/2024
010621,69,No,1/13/2024
554220,1,No,1/14/2024
193017,68,No,1/15/2024
260616,40,No,1/16/2024
532226,31,No,1/17/2024
805921,33,No,1/18/2024
77402,55,No,1/19/2024
52201,68,No,1/20/2024
02082,12,No,1/21/2024
943510,71,No,1/22/2024
33521,40,No,1/23/2024
53129,64,No,1/24/2024
52949,53,No,1/25/2024
617625,72,No,1/26/2024
531014,46,No,1/27/2024
45265,40,No,1/28/2024
53119,12,No,1/29/2024
398711,9,No,1/30/2024
340410,51,No,1/31/2024
513116,49,No,2/1/2024
348922,56,No,2/2/2024
334510,4,No,2/3/2024
58158,20,No,2/4/2024
526021,26,No,2/5/2024
564918,51,No,2/6/2024
267413,4,No,2/7/2024
25768,1,No,2/8/2024
75871,27,No,2/9/2024
689813,12,No,2/10/2024
470725,34,No,2/11/2024
935721,24,No,2/12/2024
864816,14,No,2/13/2024
76633,59,No,2/14/2024
025814,3,No,2/15/2024
116322,65,No,2/16/2024
934818,59,No,2/17/2024
944310,72,No,2/18/2024
304320,3,No,2/19/2024
48306,19,No,2/20/2024
59062,1,No,2/21/2024
296014,24,No,2/22/2024
899626,57,No,2/23/2024
55989,72,No,2/24/2024
039726,67,No,2/25/2024
526616,52,No,2/26/2024
46748,71,No,2/27/2024
676513,26,No,2/28/2024
97869,35,No,2/29/2024
130319,55,No,3/1/2024
376913,33,No,3/2/2024
629515,72,No,3/3/2024
330813,1,No,3/4/2024
220717,37,No,3/5/2024
417710,12,No,3/6/2024
22393,1,No,3/7/2024
80464,62,No,3/8/2024
220924,1,No,3/9/2024
662010,18,No,3/10/2024
477021,2,No,3/11/2024
103818,19,No,3/12/2024
456820,9,No,3/13/2024
95134,27,No,3/14/2024
051617,24,No,3/15/2024
808415,11,No,3/16/2024
88962,1,No,3/17/2024
386517,38,No,3/18/2024
335218,9,No,3/19/2024
21607,54,No,3/20/2024
206513,29,No,3/21/2024
585720,44,No,3/22/2024
149814,59,No,3/23/2024
140216,18,No,3/24/2024
417618,67,No,3/25/2024
51996,33,No,3/26/2024
637711,5,No,3/27/2024
179610,2,No,3/28/2024
023823,72,No,3/29/2024
873514,9,No,3/30/2024
665118,67,No,3/31/2024
161410,8,No,4/1/2024
56965,17,No,4/2/2024
579511,68,No,4/3/2024
79247,25,No,4/4/2024
47028,67,No,4/5/2024
851223,32,No,4/6/2024
589726,67,No,4/7/2024
54569,72,No,4/8/2024
140616,1,No,4/9/2024
91141,48,No,4/10/2024
871511,61,No,4/11/2024
17282,2,No,4/12/2024
511726,71,No,4/13/2024
51518,37,No,4/14/2024
09608,65,No,4/15/2024
64657,67,No,4/16/2024
02636,50,No,4/17/2024
731926,25,No,4/18/2024
75035,64,No,4/19/2024
708924,25,No,4/20/2024
80701,24,No,4/21/2024
166610,37,No,4/22/2024
78554,21,No,4/23/2024
513316,1,No,4/24/2024
565213,10,No,4/25/2024
18102,51,No,4/26/2024
17842,10,No,4/27/2024
735113,6,No,4/28/2024
922422,47,No,4/29/2024
95009,61,No,4/30/2024
576220,52,No,5/1/2024
450425,35,No,5/2/2024
55699,71,No,5/3/2024
728426,45,No,5/4/2024
177710,2,No,5/5/2024
340121,51,No,5/6/2024
15995,60,No,5/7/2024
863124,9,No,5/8/2024
385312,17,No,5/9/2024
575121,46,No,5/10/2024
568012,68,No,5/11/2024
81894,4,No,5/12/2024
99314,28,No,5/13/2024
189810,39,No,5/14/2024
031512,11,No,5/15/2024
391118,71,No,5/16/2024
24103,2,No,5/17/2024
550515,17,No,5/18/2024
72711,55,No,5/19/2024
186720,58,No,5/20/2024
686025,9,No,5/21/2024
442923,26,No,5/22/2024
281712,50,No,5/23/2024
50385,72,No,5/24/2024
50566,43,No,5/25/2024
452123,56,No,5/26/2024
656911,1,No,5/27/2024
880924,72,No,5/28/2024
039625,36,No,5/29/2024
086712,5,No,5/30/2024
93914,44,No,5/31/2024
98446,70,No,6/1/2024
212219,44,No,6/2/2024
31481,69,No,6/3/2024
83955,68,No,6/4/2024
669225,16,No,6/5/2024
388922,68,No,6/6/2024
522210,4,No,6/7/2024
97543,26,No,6/8/2024
27393,5,No,6/9/2024
708020,70,No,6/10/2024
04961,24,No,6/11/2024
833620,72,No,6/12/2024
246819,1,No,6/13/2024
318122,70,No,6/14/2024
71688,36,No,6/15/2024
45671,41,No,6/16/2024
79018,14,No,6/17/2024
59249,13,No,6/18/2024
796817,6,No,6/19/2024
890323,15,No,6/20/2024
245219,47,No,6/21/2024
362923,8,No,6/22/2024
60293,17,No,6/23/2024
799314,15,No,6/24/2024
99094,26,No,6/25/2024
90996,23,No,6/26/2024
05812,4,No,6/27/2024
49623,29,No,6/28/2024
946718,25,No,6/29/2024
51509,3,No,6/30/2024
225311,69,No,7/1/2024
134526,14,No,7/2/2024
642919,19,No,7/3/2024
928115,39,No,7/4/2024
26038,31,No,7/5/2024
183423,24,No,7/6/2024
909726,14,No,7/7/2024
514815,64,No,7/8/2024
48937,50,No,7/9/2024
457816,52,No,7/10/2024
727217,28,No,7/11/2024
890819,21,No,7/12/2024
97668,17,No,7/13/2024
696813,58,No,7/14/2024
504424,51,No,7/15/2024
181423,72,No,7/16/2024
372123,27,No,7/17/2024
67343,3,No,7/18/2024
126526,64,No,7/19/2024
656816,45,No,7/20/2024
519712,71,No,7/21/2024
345716,58,No,7/22/2024
76821,34,No,7/23/2024
538426,15,No,7/24/2024
37458,66,No,7/25/2024
763615,12,No,7/26/2024
123125,58,No,7/27/2024
14074,3,No,7/28/2024
05702,9,No,7/29/2024
439315,3,No,7/30/2024
856412,40,No,7/31/2024
36964,68,No,8/1/2024
47177,50,No,8/2/2024
550120,1,No,8/3/2024
58798,72,No,8/4/2024
677223,40,No,8/5/2024
38104,72,No,8/6/2024
697219,6,No,8/7/2024
36947,5,No,8/8/2024
855024,48,No,8/9/2024
905513,64,No,8/10/2024
43599,17,No,8/11/2024
05855,40,No,8/12/2024
403218,41,No,8/13/2024
05493,51,No,8/14/2024
348110,41,No,8/15/2024
35949,2,No,8/16/2024
68696,68,No,8/17/2024
389626,24,No,8/18/2024
820522,70,No,8/19/2024
596013,3,No,8/20/2024
681723,2,No,8/21/2024
308222,3,No,8/22/2024
493120,13,No,8/23/2024
07505,7,No,8/24/2024
766912,12,No,8/25/2024
356716,53,No,8/26/2024
804316,63,No,8/27/2024
99385,15,No,8/28/2024
27031,36,No,8/29/2024
092810,4,No,8/30/2024
817318,24,No,8/31/2024
482524,61,No,9/1/2024
54028,16,No,9/2/2024
673410,65,No,9/3/2024
785020,26,No,9/4/2024
389018,16,No,9/5/2024
37176,5,No,9/6/2024
366510,19,No,9/7/2024
796625,10,No,9/8/2024
885320,72,No,9/9/2024
43242,10,No,9/10/2024
692420,11,No,9/11/2024
153625,17,No,9/12/2024
812317,36,No,9/13/2024
362926,17,No,9/14/2024
482712,66,No,9/15/2024
771125,61,No,9/16/2024
548222,22,No,9/17/2024
73652,1,No,9/18/2024
96205,6,No,9/19/2024
237825,68,No,9/20/2024
06894,52,No,9/21/2024
68184,10,No,9/22/2024
046423,72,No,9/23/2024
890226,47,No,9/24/2024
67785,24,No,9/25/2024
266214,65,No,9/26/2024
413211,4,No,9/27/2024
287425,34,No,9/28/2024
12458,14,No,9/29/2024
43235,13,No,9/30/2024
42935,65,No,10/1/2024
606416,23,No,10/2/2024
650422,55,No,10/3/2024
632216,49,No,10/4/2024
03302,60,No,10/5/2024
108512,69,No,10/6/2024
758626,40,No,10/7/2024
719722,67,No,10/8/2024
184320,13,No,10/9/2024
962622,41,No,10/10/2024
70752,4,No,10/11/2024
91433,24,No,10/12/2024
72842,5,No,10/13/2024
204110,5,No,10/14/2024
490013,72,No,10/15/2024
222922,24,No,10/16/2024
91947,42,No,10/17/2024
13365,4,No,10/18/2024
428213,68,No,10/19/2024
140312,33,No,10/20/2024
01369,69,No,10/21/2024
514420,38,No,10/22/2024
96431,3,No,10/23/2024
025326,48,No,10/24/2024
270617,15,No,10/25/2024
606116,25,No,10/26/2024
613713,48,No,10/27/2024
912221,1,No,10/28/2024
423210,1,No,10/29/2024
240220,37,No,10/30/2024
965926,66,No,10/31/2024
913920,26,No,11/1/2024
66857,63,No,11/2/2024
219522,18,No,11/3/2024
391318,64,No,11/4/2024
420317,28,No,11/5/2024
504320,1,No,11/6/2024
94942,66,No,11/7/2024
164016,1,No,11/8/2024
536615,18,No,11/9/2024
764415,0,No,11/10/2024
457310,12,No,11/11/2024
98171,12,No,11/12/2024
838013,55,No,11/13/2024
08404,7,No,11/14/2024
869026,68,No,11/15/2024
112519,49,No,11/16/2024
038412,40,No,11/17/2024
46165,16,No,11/18/2024
13358,72,No,11/19/2024
25455,2,No,11/20/2024
69231,23,No,11/21/2024
21725,71,No,11/22/2024
453616,12,No,11/23/2024
70299,54,No,11/24/2024
887110,68,No,11/25/2024
544722,27,No,11/26/2024
36236,21,No,11/27/2024
86598,64,No,11/28/2024
34742,57,No,11/29/2024
386526,19,No,11/30/2024
18551,31,No,12/1/2024
71093,52,No,12/2/2024
13707,46,No,12/3/2024
468011,11,No,12/4/2024
530721,53,No,12/5/2024
28839,57,No,12/6/2024
36422,71,No,12/7/2024
962914,1,No,12/8/2024
269618,68,No,12/9/2024
57666,72,No,12/10/2024
03968,2,No,12/11/2024
887926,41,No,12/12/2024
62856,72,No,12/13/2024
147410,58,No,12/14/2024
35303,7,No,12/15/2024
849824,65,No,12/16/2024
96179,1,No,12/17/2024
062120,56,No,12/18/2024
723411,4,No,12/19/2024
763616,58,No,12/20/2024
468323,62,No,12/21/2024
90524,26,No,12/22/2024
67948,62,No,12/23/2024
557814,58,No,12/24/2024
16428,68,No,12/25/2024
309623,61,No,12/26/2024
843416,42,No,12/27/2024
59501,18,No,12/28/2024
429915,56,No,12/29/2024
961812,4,No,12/30/2024
66934,35,No,12/31/2024
07447,64,No,1/1/2025
64475,31,No,1/2/2025
116715,67,No,1/3/2025
48064,70,No,1/4/2025
485419,2,No,1/5/2025
52944,29,No,1/6/2025
483716,47,No,1/7/2025
060315,12,No,1/8/2025
327222,8,No,1/9/2025
41766,54,No,1/10/2025
10634,69,No,1/11/2025
866321,26,No,1/12/2025
67196,72,No,1/13/2025
183725,70,No,1/14/2025
036926,28,No,1/15/2025
991911,21,No,1/16/2025
78722,53,No,1/17/2025
939112,53,No,1/18/2025
817420,70,No,1/19/2025
169824,61,No,1/20/2025
18778,11,No,1/21/2025
44504,2,No,1/22/2025
04281,25,No,1/23/2025
27464,41,No,1/24/2025
350822,71,No,1/25/2025
40861,34,No,1/26/2025
046825,29,No,1/27/2025
599614,40,No,1/28/2025
373925,36,No,1/29/2025
70476,46,No,1/30/2025
200013,58,No,1/31/2025
976225,39,No,2/1/2025
547311,52,No,2/2/2025
01004,70,No,2/3/2025
539720,65,No,2/4/2025
895013,1,No,2/5/2025
032622,70,No,2/6/2025
677312,29,No,2/7/2025
043620,67,No,2/8/2025
856625,1,No,2/9/2025
660913,30,No,2/10/2025
266915,48,No,2/11/2025
840023,55,No,2/12/2025
957619,37,No,2/13/2025
04109,31,No,2/14/2025
28315,4,No,2/15/2025
943014,72,No,2/16/2025
024719,1,No,2/17/2025
940215,15,No,2/18/2025
648315,8,No,2/19/2025
12938,35,No,2/20/2025
484015,56,No,2/21/2025
39824,65,No,2/22/2025
861026,2,No,2/23/2025
375622,65,No,2/24/2025
780111,18,No,2/25/2025
767312,23,No,2/26/2025
606017,70,No,2/27/2025
733916,4,No,2/28/2025
282819,19,No,3/1/2025
446522,18,No,3/2/2025
292124,38,No,3/3/2025
25582,47,No,3/4/2025
92571,52,No,3/5/2025
000313,9,No,3/6/2025
097521,26,No,3/7/2025
46822,44,No,3/8/2025
097522,3,No,3/9/2025
596822,2,No,3/10/2025
52016,25,No,3/11/2025
97993,2,No,3/12/2025
544319,58,No,3/13/2025
829511,59,No,3/14/2025
67389,44,No,3/15/2025
98212,66,No,3/16/2025
367813,68,No,3/17/2025
133514,9,No,3/18/2025
29162,19,No,3/19/2025
45583,4,No,3/20/2025
23687,70,No,3/21/2025
871025,1,No,3/22/2025
319924,8,No,3/23/2025
378511,53,No,3/24/2025
681426,51,No,3/25/2025
40635,11,No,3/26/2025
699325,60,No,3/27/2025
52068,17,No,3/28/2025
839310,1,No,3/29/2025
50197,43,No,3/30/2025
603620,16,No,3/31/2025
25501,57,No,4/1/2025
096918,37,No,4/2/2025
03783,72,No,4/3/2025
28806,2,No,4/4/2025
170313,17,No,4/5/2025
431117,16,No,4/6/2025
431818,10,No,4/7/2025
361225,64,No,4/8/2025
22544,1,No,4/9/2025
50623,25,No,4/10/2025
902812,71,No,4/11/2025
105313,72,No,4/12/2025
153026,49,No,4/13/2025
130112,29,No,4/14/2025
085320,72,No,4/15/2025
62121,50,No,4/16/2025
820012,71,No,4/17/2025
15682,70,No,4/18/2025
06701,71,No,4/19/2025
689718,61,No,4/20/2025
69993,68,No,4/21/2025
613411,62,No,4/22/2025
10778,7,No,4/23/2025
089512,6,No,4/24/2025
20452,33,No,4/25/2025
84177,28,No,4/26/2025
51715,27,No,4/27/2025
445217,7,No,4/28/2025
67415,30,No,4/29/2025
782026,63,No,4/30/2025
96771,53,No,5/1/2025
222710,21,No,5/2/2025
98478,17,No,5/3/2025
669625,16,No,5/4/2025
898023,35,No,5/5/2025
173026,32,No,5/6/2025
65065,28,No,5/7/2025
463410,1,No,5/8/2025
950121,59,No,5/9/2025
256017,72,No,5/10/2025
479523,40,No,5/11/2025
608020,40,No,5/12/2025
786021,63,No,5/13/2025
635710,3,No,5/14/2025
229224,40,No,5/15/2025
955220,8,No,5/16/2025
59139,34,No,5/17/2025
964325,9,No,5/18/2025
87346,31,No,5/19/2025
944725,50,No,5/20/2025
902612,9,No,5/21/2025
70113,25,No,5/22/2025
618520,1,No,5/23/2025
792516,45,No,5/24/2025
15523,55,No,5/25/2025
303816,38,No,5/26/2025
93133,38,No,5/27/2025
81482,34,No,5/28/2025
26234,70,No,5/29/2025
998712,13,No,5/30/2025
448811,61,No,5/31/2025
569316,41,No,6/1/2025
049111,21,No,6/2/2025
192512,55,No,6/3/2025
80395,69,No,6/4/2025
870718,69,No,6/5/2025
320926,47,No,6/6/2025
647922,72,No,6/7/2025
937323,33,No,6/8/2025
356910,72,No,6/9/2025
98196,37,No,6/10/2025
954416,62,No,6/11/2025
159124,71,No,6/12/2025
039621,23,No,6/13/2025
324326,16,No,6/14/2025
51865,9,No,6/15/2025
752717,17,No,6/16/2025
22037,24,No,6/17/2025
38781,1,No,6/18/2025
325819,72,No,6/19/2025
529616,72,No,6/20/2025
631917,11,No,6/21/2025
05126,60,No,6/22/2025
04873,49,No,6/23/2025
21076,30,No,6/24/2025
945123,53,No,6/25/2025
821922,39,No,6/26/2025
199122,9,No,6/27/2025
973817,39,No,6/28/2025
10164,8,No,6/29/2025
94199,51,No,6/30/2025
017417,71,No,7/1/2025
56992,71,No,7/2/2025
290016,70,No,7/3/2025
81067,38,No,7/4/2025
87515,28,No,7/5/2025
68787,32,No,7/6/2025
403916,49,No,7/7/2025
845012,37,No,7/8/2025
360423,10,No,7/9/2025
07957,67,No,7/10/2025
225915,7,No,7/11/2025
11429,51,No,7/12/2025
463313,9,No,7/13/2025
625718,4,No,7/14/2025
154510,71,No,7/15/2025
782622,24,No,7/16/2025
13537,22,No,7/17/2025
25875,44,No,7/18/2025
54422,33,No,7/19/2025
975315,1,No,7/20/2025
236421,30,No,7/21/2025
665610,1,No,7/22/2025
647321,16,No,7/23/2025
76881,71,No,7/24/2025
28422,43,No,7/25/2025
724417,50,No,7/26/2025
531221,41,No,7/27/2025
215023,40,No,7/28/2025
71596,3,No,7/29/2025
703212,37,No,7/30/2025
60882,32,No,7/31/2025
482119,32,No,8/1/2025
734613,59,No,8/2/2025
11374,30,No,8/3/2025
381212,27,No,8/4/2025
94837,9,No,8/5/2025
422715,68,No,8/6/2025
92203,69,No,8/7/2025
499310,26,No,8/8/2025
953710,69,No,8/9/2025
669815,11,No,8/10/2025
210326,1,No,8/11/2025
37242,10,No,8/12/2025
487720,55,No,8/13/2025
920914,44,No,8/14/2025
730625,69,No,8/15/2025
52881,11,No,8/16/2025
065525,29,No,8/17/2025
84685,57,No,8/18/2025
682319,28,No,8/19/2025
10976,42,No,8/20/2025
832819,23,No,8/21/2025
701026,18,No,8/22/2025
52013,62,No,8/23/2025
63527,67,No,8/24/2025
363517,62,No,8/25/2025
28974,2,No,8/26/2025
308225,23,No,8/27/2025
01915,25,No,8/28/2025
71348,72,No,8/29/2025
34898,2,No,8/30/2025
292610,8,No,8/31/2025
49502,35,No,9/1/2025
578912,24,No,9/2/2025
050815,2,No,9/3/2025
298420,72,No,9/4/2025
982223,41,No,9/5/2025
904011,26,No,9/6/2025
15481,4,No,9/7/2025
633918,48,No,9/8/2025
441523,12,No,9/9/2025
25221,60,No,9/10/2025
041221,55,No,9/11/2025
18166,1,No,9/12/2025
709621,1,No,9/13/2025
461516,42,No,9/14/2025
888517,1,No,9/15/2025
86175,3,No,9/16/2025
938514,72,No,9/17/2025
04309,15,No,9/18/2025
667411,11,No,9/19/2025
18144,5,No,9/20/2025
93518,72,No,9/21/2025
35378,55,No,9/22/2025
21291,40,No,9/23/2025
582113,57,No,9/24/2025
130924,52,No,9/25/2025
696821,43,No,9/26/2025
474220,47,No,9/27/2025
963124,3,No,9/28/2025
133513,55,No,9/29/2025
887320,29,No,9/30/2025
880010,12,No,10/1/2025
146912,66,No,10/2/2025
006425,27,No,10/3/2025
238615,58,No,10/4/2025
031022,9,No,10/5/2025
345318,6,No,10/6/2025
62786,9,No,10/7/2025
42804,8,No,10/8/2025
15084,12,No,10/9/2025
78682,43,No,10/10/2025
280017,42,No,10/11/2025
79734,66,No,10/12/2025
769825,1,No,10/13/2025
977316,10,No,10/14/2025
06502,18,No,10/15/2025
778518,3,No,10/16/2025
960223,50,No,10/17/2025
290325,1,No,10/18/2025
362013,2,No,10/19/2025
857310,17,No,10/20/2025
68378,69,No,10/21/2025
670125,72,No,10/22/2025
430424,50,No,10/23/2025
950425,53,No,10/24/2025
881926,58,No,10/25/2025
617414,46,No,10/26/2025
94819,72,No,10/27/2025
613714,6,No,10/28/2025
906526,72,No,10/29/2025
64025,4,No,10/30/2025
36205,52,No,10/31/2025
321322,0,No,11/1/2025
68705,2,No,11/2/2025
874721,65,No,11/3/2025
462615,51,No,11/4/2025
91692,12,No,11/5/2025
819416,24,No,11/6/2025
68728,64,No,11/7/2025
771425,26,No,11/8/2025
838721,15,No,11/9/2025
10802,64,No,11/10/2025
11948,27,No,11/11/2025
176720,8,No,11/12/2025
843912,10,No,11/13/2025
880510,2,No,11/14/2025
64188,51,No,11/15/2025
020615,46,No,11/16/2025
72913,1,No,11/17/2025
71287,46,No,11/18/2025
023725,50,No,11/19/2025
769111,53,No,11/20/2025
67108,61,No,11/21/2025
36755,5,No,11/22/2025
08404,47,No,11/23/2025
17326,54,No,11/24/2025
986211,19,No,11/25/2025
04798,26,No,11/26/2025
585411,70,No,11/27/2025
03652,17,No,11/28/2025
570119,1,No,11/29/2025
31291,19,No,11/30/2025
49223,26,No,12/1/2025
13572,50,No,12/2/2025
10992,68,No,12/3/2025
