Customer ID,new customer id,Avg Monthly Long Distance Charges,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,internet_service_id,quota
2516-VQRRV,251622,23.46,1,Fiber Optic,25,0,0,0,0,0,0,0,1,75.45,158.4,0,0,46.92,216,80
7580-UGXNC,758021,25.74,1,DSL,6,1,1,0,0,0,0,0,1,54.85,104.2,0,0,51.48,217,80
5178-LMXOP,517812,4.89,1,Fiber Optic,11,0,0,0,0,1,1,0,1,95.1,95.1,0,0,4.89,218,80
7056-IMHCC,70569,7.94,1,Fiber Optic,6,0,1,0,0,1,1,0,1,101.9,5549.4,0,0,420.82,219,80
8749-JMNKX,874910,22.14,1,Fiber Optic,30,1,0,1,0,1,0,0,1,93.8,4750.95,0,0,1129.14,220,80
0917-EZOLA,9175,6.03,1,Fiber Optic,2,0,1,1,0,1,1,0,1,104.15,7689.95,0,0,434.16,221,80
8414-MYSHR,841413,4.59,1,Fiber Optic,11,0,0,0,0,1,1,0,1,91.4,449.75,0,0,22.95,222,80
4988-IQIGL,49889,28.49,1,Fiber Optic,18,0,0,0,0,0,0,0,1,75.35,75.35,0,0,28.49,223,80
4706-AXVKM,47061,4.1,1,Fiber Optic,5,0,0,0,0,0,1,0,1,84.8,906.85,0,0,45.1,224,80
5889-JTMUL,588910,31.56,1,Fiber Optic,4,0,1,1,0,1,0,0,0,95.05,4888.7,0,50,1578,225,80
9026-RNUJS,902618,18.69,1,DSL,28,0,0,1,0,0,0,0,1,50.35,237.25,0,0,93.45,226,80
1624-NALOJ,162414,36.36,1,Fiber Optic,12,0,1,0,0,0,1,0,1,89.8,502.6,0,0,181.8,227,80
6210-KBBPI,621011,10.66,1,Fiber Optic,15,0,1,0,0,1,1,0,1,99.45,919.4,0,0,95.94,228,80
2260-USTRB,226021,9.55,1,Fiber Optic,28,0,0,0,0,0,0,0,1,70.2,115.95,0,0,19.1,229,80
8623-TMRBY,862320,43.58,1,Cable,22,0,1,1,0,0,0,0,1,84.2,4146.05,0,0,2222.58,230,80
6900-PXRMS,690016,1.26,1,Fiber Optic,18,0,1,1,0,1,1,1,0,105.75,2710.25,0,90,32.76,231,80
3346-BRMIS,33462,0,1,DSL,12,0,0,1,0,1,1,1,1,48.35,810.7,0,0,0,232,80
2722-JMONI,272210,24.24,1,Cable,9,1,0,0,0,0,0,0,1,49.55,49.55,0,0,24.24,233,80
7579-OOPEC,757915,6.86,1,DSL,20,0,1,0,0,0,0,0,1,50.15,115.1,0,0,13.72,234,80
1771-OADNZ,177115,35.38,1,Fiber Optic,21,0,1,1,0,0,1,1,0,95.9,2745.2,0,50,1026.02,235,80
0612-RTZZA,61218,0,1,DSL,15,0,0,0,0,0,0,0,1,25.25,25.25,0,0,0,236,80
4433-JCGCG,443310,5.36,1,Fiber Optic,22,0,0,1,0,1,1,0,1,101,4680.05,0,0,246.56,237,80
9488-HGMJH,94888,24.75,1,Fiber Optic,22,0,0,0,0,0,0,0,0,71.15,71.15,0,20,24.75,238,80
4818-QIUFN,481817,11.82,1,Fiber Optic,5,1,0,0,0,0,0,0,1,79.15,1520.9,0,0,236.4,239,80
6961-VCPMC,696122,48.62,1,Fiber Optic,3,0,0,0,0,0,1,0,0,80.4,3605.2,0,20,2236.52,240,80
4424-TKOPW,442420,25.19,1,Fiber Optic,14,0,0,0,0,1,1,0,1,93.85,196.75,0,0,50.38,241,80
4201-JMNGR,420110,26.22,1,Cable,22,1,0,1,0,0,0,0,1,55.8,55.8,0,0,26.22,242,80
1866-RZZQS,186618,42.06,1,Fiber Optic,21,0,0,1,0,1,1,0,1,98.4,4187.75,0,0,1724.46,243,80
8631-NBHFZ,863114,30.03,1,DSL,15,1,1,1,1,1,0,0,0,79.4,5154.6,0,150,1981.98,244,80
4958-XCBDQ,495824,39.69,1,Fiber Optic,25,0,0,1,0,1,1,0,1,101.4,3496.3,0,0,1389.15,245,80
8337-UPOAQ,833721,16.88,1,Fiber Optic,24,0,0,1,0,0,1,0,1,89.8,914.3,0,0,168.8,246,80
6712-OAWRH,671215,34.69,1,Fiber Optic,27,0,0,0,0,1,1,0,1,91.25,2351.8,0,0,901.94,247,80
5914-DVBWJ,59144,2.36,1,Fiber Optic,21,0,1,0,1,0,0,0,1,85.45,1505.85,0,0,42.48,248,80
8644-XLFBW,864424,28.46,1,Fiber Optic,12,0,0,0,0,0,0,0,1,71.65,71.65,0,0,28.46,249,80
1833-VGRUM,183322,48.95,1,Fiber Optic,23,0,0,0,0,0,0,0,1,74.2,74.2,0,0,48.95,250,80
8374-XGEJJ,837424,31.25,1,Fiber Optic,20,0,1,0,0,1,1,0,0,101,4388.4,0,150,1343.75,251,80
6946-LMSQS,694612,33.63,1,Fiber Optic,25,1,0,0,0,0,1,0,1,89.05,2177.45,0,0,840.75,252,80
4039-HEUNW,40398,16.61,1,Fiber Optic,3,0,1,0,0,1,1,0,1,96.5,3436.1,0,0,597.96,253,80
0812-WUPTB,81223,49.6,1,Fiber Optic,13,0,0,0,0,0,0,0,1,70.85,70.85,0,0,49.6,254,80
2403-BCASL,24032,45.04,1,Cable,29,0,1,1,1,1,1,0,1,111.95,4534.9,0,0,1846.64,255,80
3871-IKPYH,38719,16.19,1,Fiber Optic,12,0,0,0,0,0,0,0,1,69.1,69.1,0,0,16.19,256,80
1304-NECVQ,130414,43.96,1,Fiber Optic,14,0,0,1,0,0,0,0,1,78.55,149.55,0,0,87.92,257,80
5655-JSMZM,565510,32.36,1,Fiber Optic,2,0,0,0,0,1,1,0,1,96.2,4718.25,0,0,1585.64,258,80
4505-EXZHB,45055,8.91,1,Fiber Optic,27,0,0,1,0,0,0,0,0,74.4,434.1,0,20,53.46,259,80
8972-HJWNV,89728,21.43,1,Fiber Optic,12,0,0,0,0,0,1,0,1,84.55,646.85,0,0,150.01,260,80
2860-RANUS,286018,29.29,1,Fiber Optic,15,0,0,0,0,0,1,1,1,85.8,1727.5,0,0,585.8,261,80
0406-BPDVR,4062,33.49,1,Fiber Optic,8,0,1,0,0,1,1,1,1,101.5,5373.1,0,0,1808.46,262,80
5276-KQWHG,527611,15.32,1,Fiber Optic,21,0,0,0,0,0,0,0,1,69.6,131.65,0,0,30.64,263,80
9667-EQRXU,96675,0,1,Cable,7,0,0,1,0,1,0,0,0,40.3,1172.95,0,100,0,264,80
0946-CLJTI,9463,3.18,1,Fiber Optic,5,0,0,1,0,1,1,1,1,98.7,5812.6,0,0,184.44,265,80
0324-BRPCJ,3242,21.33,1,Cable,24,0,1,0,0,1,1,1,1,100.2,6851.65,0,0,1450.44,266,80
9189-JWSHV,918910,13.38,1,Fiber Optic,12,0,0,0,0,1,1,1,1,93.55,2264.05,0,0,321.12,267,80
0576-WNXXC,57623,39.49,1,Fiber Optic,7,0,1,1,0,0,1,1,1,95.55,2510.2,0,0,1066.23,268,80
5482-PLVPE,548216,0,1,DSL,11,0,0,0,0,0,0,0,1,24.35,41.85,0,0,0,269,80
4902-OHLSK,490215,20.98,1,Fiber Optic,16,0,0,0,1,1,1,0,1,98.65,2862.75,0,0,608.42,270,80
0495-ZBNGW,49526,6.66,1,Fiber Optic,14,0,0,1,0,0,0,0,0,79.9,343.95,0,20,33.3,271,80
2357-COQEK,23573,28.14,1,Fiber Optic,10,0,0,1,1,1,1,0,1,103.3,2890.65,0,0,787.92,272,80
2034-CGRHZ,20343,3.23,1,Fiber Optic,26,0,1,1,0,1,1,0,1,102.95,2496.7,0,0,77.52,273,80
9360-AHGNL,93601,8.75,1,Fiber Optic,13,1,0,1,1,1,1,0,1,109.55,4830.25,0,0,376.25,274,80
5485-WUYWF,548523,5.57,1,Cable,24,1,0,1,0,1,0,0,1,66.4,94.55,0,0,11.14,275,80
2632-UCGVD,263221,49.85,1,Fiber Optic,14,0,0,0,1,1,1,0,1,100.05,6871.9,0,0,3290.1,276,80
6425-YQLLO,642525,27.75,1,Fiber Optic,11,0,0,1,1,1,1,0,1,105.95,6975.25,0,0,1831.5,277,80
2091-RFFBA,209118,15.43,1,Fiber Optic,2,0,0,0,0,0,0,0,1,73.9,2217.15,0,0,478.33,278,80
6899-PPEEA,689916,3.3,1,Fiber Optic,2,0,0,0,0,1,1,0,1,96.55,3580.3,0,0,122.1,279,80
4597-NUCQV,459714,28.98,1,Fiber Optic,30,0,1,0,0,1,1,1,1,101.25,2440.15,0,0,695.52,280,80
3754-DXMRT,37544,43.66,1,DSL,25,0,0,0,0,0,0,0,1,44.15,92.65,0,0,87.32,281,80
7130-VTEWQ,713022,13.8,1,Fiber Optic,6,0,0,0,0,0,0,0,1,75.75,606.25,0,0,110.4,282,80
7903-CMPEY,79033,17.51,1,Fiber Optic,21,1,0,0,0,0,0,0,1,80.3,80.3,0,0,17.51,283,80
1704-NRWYE,170414,43.34,1,Fiber Optic,2,0,0,0,0,1,0,0,1,80.85,751.65,0,0,390.06,284,80
7481-ATQQS,74811,44.88,1,Fiber Optic,15,0,0,1,0,0,1,0,1,90.85,4515.85,0,0,2199.12,285,80
0023-HGHWL,238,0,1,Cable,9,0,0,0,0,0,0,0,1,25.1,25.1,0,0,0,286,80
1792-UXAFY,179221,30.37,1,Fiber Optic,28,0,1,1,0,1,0,0,1,89.15,1496.9,0,0,516.29,287,80
6161-UUUTA,616121,2.98,1,Fiber Optic,3,0,0,0,0,1,0,0,1,79.9,260.9,0,0,8.94,288,80
6543-XRMYR,654324,43.61,1,Fiber Optic,8,0,1,0,0,1,1,0,0,99.7,2967.35,0,80,1308.3,289,80
2479-BRAMR,24792,45.84,1,Fiber Optic,18,1,0,1,0,0,0,0,1,83.75,3273.55,0,0,1879.44,290,80
3714-JTVOV,371410,2.9,1,Fiber Optic,21,1,0,0,0,0,0,0,1,74.15,3229.4,0,0,121.8,291,80
8580-QVLOC,858017,25.77,1,DSL,6,1,1,1,1,1,1,0,1,92.45,6440.25,0,0,1855.44,292,80
2012-NWRPA,201214,1.28,1,Fiber Optic,14,0,0,1,0,1,1,0,1,99.55,1131.2,0,0,14.08,293,80
8808-ELEHO,88085,5.02,1,Fiber Optic,26,0,0,1,0,0,0,0,1,81.25,585.95,0,0,40.16,294,80
9058-CBREO,90583,22.56,1,Cable,2,0,0,0,0,0,0,0,1,50.55,50.55,0,0,22.56,295,80
8063-GBATB,80637,31.17,1,Fiber Optic,25,0,0,0,0,0,1,1,1,85.25,2287.25,0,0,841.59,296,80
1069-XAIEM,106924,16.37,1,Fiber Optic,7,0,0,0,0,0,1,1,1,85.05,85.05,0,0,16.37,297,80
6987-XQSJT,698724,45.77,1,Fiber Optic,10,0,1,0,0,0,0,0,1,79.5,4370.25,0,0,2471.58,298,80
0722-TROQR,72220,26.23,1,Fiber Optic,29,0,0,0,0,0,0,0,1,74.9,321.75,0,0,104.92,299,80
6402-ZFPPI,640226,36.5,1,Fiber Optic,30,1,1,0,0,1,1,0,1,102.8,2660.2,0,0,912.5,300,80
9965-YOKZB,996525,10.04,1,Fiber Optic,13,0,0,0,0,0,1,0,1,83.85,790.15,0,0,90.36,301,80
0504-HHAPI,5048,16.94,1,Fiber Optic,11,0,0,1,0,0,1,0,1,88.3,2467.75,0,0,457.38,302,80
3791-LGQCY,379112,33.81,1,Cable,29,0,0,1,0,1,1,0,0,100.65,5688.05,0,130,1893.36,303,80
8166-ZZTFS,816626,21.7,1,Cable,3,0,1,1,0,1,1,0,1,80.55,5265.1,0,0,1432.2,304,80
2956-GGUCQ,29567,2.05,1,Fiber Optic,22,1,0,0,0,0,0,0,1,78.85,1772.25,0,0,49.2,305,80
2778-OCLGR,277815,0,1,DSL,5,1,0,0,0,0,1,0,1,39.1,971.3,0,0,0,306,80
7067-KSAZT,706711,18.69,1,Fiber Optic,30,0,1,1,0,1,1,0,1,106.25,6979.8,0,0,1214.85,307,80
9300-AGZNL,93001,21.85,1,Fiber Optic,29,0,0,0,0,1,1,0,1,94,94,0,0,21.85,308,80
1112-CUNAO,11123,4.28,1,Fiber Optic,6,0,1,0,0,0,1,0,1,89.85,1424.95,0,0,64.2,309,80
3389-YGYAI,338925,45.16,1,Fiber Optic,15,0,1,1,0,1,1,0,1,105.5,829.55,0,0,361.28,310,80
3070-DVEYC,30704,32.4,1,Fiber Optic,7,0,0,0,0,0,0,0,1,73.75,545.15,0,0,226.8,311,80
5707-ORNDZ,570715,2.45,1,DSL,7,1,0,0,0,0,0,0,1,54.55,494.05,0,0,22.05,312,80
8696-JKZNU,869610,26.95,1,Fiber Optic,17,0,0,0,0,0,0,0,1,76.25,2841.55,0,0,997.15,313,80
2055-PDADH,205516,2.26,1,Fiber Optic,3,0,0,0,0,0,0,0,1,70.4,204.7,0,0,6.78,314,80
2302-ANTDP,23021,43.04,1,Fiber Optic,5,1,1,1,1,1,1,0,1,117.45,5438.9,0,0,2065.92,315,80
5233-GEEAX,52337,0,1,DSL,4,0,0,1,0,0,0,0,1,29.4,221.9,0,0,0,316,80
7137-RYLPP,713718,46.61,1,Fiber Optic,26,0,0,0,0,1,0,0,1,85.7,3171.15,0,0,1724.57,317,80
3957-LXOLK,395712,9.67,1,Fiber Optic,28,0,1,1,0,1,1,0,1,106.15,3152.5,0,0,270.76,318,80
5281-BUZGT,52812,23.33,1,Fiber Optic,23,1,0,0,0,1,0,0,1,90.85,3186.7,0,0,839.88,319,80
2718-GAXQD,27187,42.13,1,Cable,52,0,0,0,0,0,0,0,1,46,181.6,0,0,168.52,320,80
3217-FZDMN,32176,5.21,1,Fiber Optic,8,0,0,1,0,1,1,0,1,94.45,742.95,0,0,41.68,321,80
7480-QNVZJ,748017,18.92,1,Fiber Optic,11,0,0,0,0,1,1,1,1,95.7,4816.7,0,0,946,322,80
7124-UGSUR,712421,35.11,1,Fiber Optic,17,0,1,1,0,1,1,0,1,104.4,6405,0,0,2141.71,323,80
1862-SKORY,186219,0,1,Cable,3,0,1,0,0,1,0,0,1,39.3,1637.4,0,0,0,324,80
4816-JBHOV,481610,41.43,1,Cable,20,0,0,0,0,0,0,0,1,44.7,93.7,0,0,82.86,325,80
3247-ZVOUO,324726,6.01,1,Fiber Optic,27,0,0,0,0,0,1,0,1,85.55,851.75,0,0,60.1,326,80
1268-ASBGA,12681,9.93,1,Fiber Optic,27,0,0,0,0,0,1,0,1,85.35,1375.15,0,0,158.88,327,80
4713-LZDRV,471312,31.91,1,Cable,30,0,0,0,0,0,1,0,1,79.6,195.05,0,0,63.82,328,80
4325-NFSKC,432514,28.12,1,Fiber Optic,25,1,0,0,0,1,0,0,1,90.6,1660,0,0,534.28,329,80
6502-HCJTI,65028,9.7,1,Fiber Optic,17,1,1,0,0,0,1,1,1,94.7,673.1,0,0,67.9,330,80
8258-GSTJK,82587,48.34,1,Fiber Optic,20,0,0,0,0,0,0,0,1,77,237.75,0,0,145.02,331,80
2995-UPRYS,299521,19.76,1,Fiber Optic,22,0,1,0,1,1,1,1,1,99.2,4062.2,0,0,790.4,332,80
6686-YPGHK,668625,36.58,1,Fiber Optic,20,1,0,0,0,0,1,1,0,85.5,4042.3,0,50,1719.26,333,80
8020-BWHYL,80202,7.99,1,Fiber Optic,27,0,1,0,0,0,0,0,1,75.3,1147.45,0,0,119.85,334,80
6892-XPFPU,689224,49.76,1,Fiber Optic,11,0,1,1,0,1,1,1,1,104.25,2433.9,0,0,1194.24,335,80
8010-EZLOU,80105,12.08,1,Fiber Optic,5,0,1,0,0,0,0,0,1,80.2,1217.25,0,0,181.2,336,80
8062-YBDOE,806225,7.23,1,Fiber Optic,2,0,0,0,0,0,0,0,1,69.65,69.65,0,0,7.23,337,80
3672-YITQD,367225,31.65,1,Fiber Optic,15,0,0,0,0,0,1,0,1,84.1,3021.6,0,0,1139.4,338,80
8988-ECPJR,89885,25.84,1,Fiber Optic,15,0,1,0,0,0,0,0,1,79.6,2718.3,0,0,878.56,339,80
3776-EKTKM,37765,0,1,Cable,26,0,0,0,0,1,0,0,1,36.45,36.45,0,0,0,340,80
0643-OKLRP,64315,38.31,1,Fiber Optic,7,1,0,0,0,0,0,0,0,80.35,3825.85,0,90,1800.57,341,80
9381-NDKME,938114,0,1,Cable,29,0,0,1,0,0,1,0,1,40.65,933.3,0,0,0,342,80
8327-LZKAS,832712,13.84,1,Cable,18,0,0,1,1,1,1,0,0,107.55,4533.9,0,140,595.12,343,80
1075-BGWOH,10752,15.16,1,Fiber Optic,7,0,0,1,0,1,1,0,1,98.75,1587.55,0,0,242.56,344,80
8485-GJCDN,84857,30.05,1,Fiber Optic,11,0,0,0,0,0,0,0,1,69.05,318.5,0,0,150.25,345,80
6029-WTIPC,602923,38.06,1,Fiber Optic,19,0,0,1,0,1,1,0,1,101.1,3744.05,0,0,1408.22,346,80
3317-HRTNN,33178,0,1,DSL,15,0,0,0,0,1,1,0,1,45.7,198,0,0,0,347,80
5569-OUICF,556915,16.43,1,Fiber Optic,20,0,0,0,1,1,1,0,1,101.3,2812.2,0,0,460.04,348,80
5747-PMBSQ,574716,11.12,1,Fiber Optic,30,0,1,1,1,1,0,0,0,92.5,934.1,0,100,111.2,349,80
2982-IHMFT,29829,39.61,1,Fiber Optic,16,0,0,0,0,0,0,0,1,74.45,74.45,0,0,39.61,350,80
5143-EGQFK,51435,0,1,Cable,20,0,0,0,1,0,0,0,0,29.65,291.4,0,110,0,351,80
6168-WFVVF,616823,5.54,1,Fiber Optic,16,0,0,0,0,0,0,0,1,70.3,235.5,0,0,16.62,352,80
7450-NWRTR,745014,21.89,1,Fiber Optic,26,0,0,1,0,1,1,0,1,99.45,1200.15,0,0,262.68,353,80
6005-OBZPH,600515,9.09,1,Fiber Optic,12,0,1,0,0,1,0,0,1,89.15,2277.65,0,0,236.34,354,80
7932-WPTDS,793223,0,1,DSL,19,0,0,0,0,0,0,0,1,24.8,24.8,0,0,0,355,80
7000-WCEVQ,700023,27.11,1,DSL,27,0,0,0,0,0,1,0,1,61.6,1174.35,0,0,542.2,356,80
5959-BELXA,59592,25.45,1,Fiber Optic,18,0,0,0,0,1,1,0,1,96.15,3019.25,0,0,814.4,357,80
2506-TNFCO,250620,12.46,1,Fiber Optic,22,0,0,0,0,0,0,0,1,69.55,69.55,0,0,12.46,358,80
6060-DRTNL,60604,27.35,1,Fiber Optic,27,0,0,1,0,1,0,0,0,84.85,415.55,0,20,136.75,359,80
8473-VUVJN,847322,39.88,1,Fiber Optic,19,0,0,0,0,0,0,0,1,73.65,73.65,0,0,39.88,360,80
0196-VULGZ,19622,28.71,1,Fiber Optic,17,0,0,0,0,0,1,0,1,84.35,474.9,0,0,172.26,361,80
1976-CFOCS,19763,7.74,1,DSL,19,0,0,0,0,0,0,0,1,46,46,0,0,7.74,362,80
4631-OACRM,463115,17.23,1,Fiber Optic,12,0,0,0,0,0,1,0,1,79.4,1156.1,0,0,258.45,363,80
3755-JBMNH,375510,45.9,1,Fiber Optic,5,0,0,0,0,0,0,0,1,71.8,1167.8,0,0,734.4,364,80
6345-ULYRW,634521,24.62,1,Cable,14,0,1,0,0,0,1,1,1,88.4,3912.9,0,0,1083.28,365,80
0013-EXCHZ,135,7.38,1,Fiber Optic,11,0,0,0,1,1,0,0,1,83.9,267.4,0,0,22.14,366,80
5550-VFRLC,555022,43.45,1,Fiber Optic,30,0,0,0,0,0,0,0,0,69.85,69.85,0,40,43.45,367,80
2657-ALMWY,26571,18.26,1,Fiber Optic,3,0,1,0,0,0,1,1,1,84.95,2169.75,0,0,474.76,368,80
6284-AHOOQ,62841,46.11,1,Fiber Optic,27,0,0,0,1,1,0,0,1,90.5,1910.6,0,0,1014.42,369,80
2460-FPSYH,24606,0,1,Cable,6,1,1,0,0,1,1,1,0,55.8,2109.35,0,80,0,370,80
0875-CABNR,8753,16.85,1,Fiber Optic,30,0,0,1,0,0,1,1,1,84.6,865.55,0,0,168.5,371,80
0193-ESZXP,1935,16.94,1,Fiber Optic,19,1,1,0,1,1,1,1,1,105.5,6205.5,0,0,982.52,372,80
4369-HTUIF,43698,29.41,1,Fiber Optic,30,1,0,0,0,1,0,0,1,85.15,503.6,0,0,176.46,373,80
5287-QWLKY,528717,44.66,1,Fiber Optic,8,1,1,0,0,1,1,1,1,105.1,7548.1,0,0,3170.86,374,80
1891-UAWWU,189121,4.77,1,Fiber Optic,17,0,0,1,0,1,0,0,1,90.8,1951,0,0,95.4,375,80
3096-JRDSO,309610,10.19,1,Fiber Optic,27,1,0,0,1,1,1,0,1,104.3,2867.75,0,0,275.13,376,80
2398-YPMUR,239825,37.86,1,Fiber Optic,19,0,0,0,0,0,0,0,0,70.15,916.75,0,90,492.18,377,80
1265-XTECC,126524,1.98,1,Fiber Optic,19,1,1,0,0,0,1,0,1,96.55,6581.9,0,0,134.64,378,80
4871-JTKJF,487110,31.13,1,Fiber Optic,5,0,0,0,0,0,0,0,1,69.65,69.65,0,0,31.13,379,80
1415-YFWLT,141525,30.23,1,Fiber Optic,30,0,0,0,0,1,1,0,1,89.3,89.3,0,0,30.23,380,80
3500-RMZLT,350018,19.11,1,Fiber Optic,8,1,0,1,1,0,1,0,0,96.3,1426.75,0,150,286.65,381,80
2642-DTVCO,26424,12.18,1,Fiber Optic,6,0,0,0,0,0,1,0,0,85.05,746.5,0,30,109.62,382,80
1363-TXLSL,136320,39.1,1,Fiber Optic,27,0,0,0,0,0,0,0,1,70.3,70.3,0,0,39.1,383,80
7136-RVDTZ,713618,0,1,DSL,20,0,0,0,0,1,1,0,1,45.25,3264.45,0,0,0,384,80
6927-WTFIV,692723,5.71,1,Fiber Optic,22,0,0,0,0,0,0,0,1,71.3,1389.2,0,0,114.2,385,80
3398-ZOUAA,339826,19.74,1,Fiber Optic,18,0,0,0,0,0,0,0,1,69.1,1474.75,0,0,414.54,386,80
4844-JJWUY,484410,28.82,1,Fiber Optic,22,0,1,0,0,0,1,1,1,86,86,0,0,28.82,387,80
4785-QRJHC,478517,0,1,DSL,15,0,1,1,1,1,1,0,0,59.9,2816.65,0,150,0,388,80
1965-AKTSX,19651,16.36,1,Fiber Optic,6,0,1,0,0,0,0,0,1,78.95,1101.85,0,0,229.04,389,80
7248-VZQLC,724822,16.83,1,Fiber Optic,12,0,1,1,0,0,0,0,1,85.2,3969.35,0,0,791.01,390,80
0011-IGKFF,119,27.82,1,Fiber Optic,4,0,1,1,0,1,1,0,1,98,1237.85,0,0,361.66,391,80
6496-SLWHQ,649619,35.43,1,Fiber Optic,18,0,1,1,0,1,1,0,1,105,294.45,0,0,106.29,392,80
9912-GVSEQ,99127,9.28,1,Fiber Optic,26,0,1,1,0,0,1,0,1,93.85,2381.55,0,0,241.28,393,80
5383-MMTWC,538313,46.05,1,Fiber Optic,22,0,0,0,0,0,1,0,1,84,613.4,0,0,368.4,394,80
6877-LGWXO,687712,4.98,1,Fiber Optic,18,0,0,0,0,0,1,0,1,78.55,1422.65,0,0,89.64,395,80
5167-GBFRE,51677,0,1,DSL,19,0,0,0,0,0,0,0,1,25.2,102.5,0,0,0,396,80
1324-NLTJE,132414,17.19,1,DSL,19,0,0,0,1,0,0,0,1,55,757.1,0,0,257.85,397,80
5567-WSELE,556723,32.31,1,Fiber Optic,27,0,0,0,0,1,1,0,1,94.6,279.55,0,0,96.93,398,80
6646-VRFOL,664622,39.36,1,Fiber Optic,23,0,1,1,0,1,1,0,1,103.85,5485.5,0,0,2086.08,399,80
9090-SGQXL,909019,47.17,1,Fiber Optic,29,0,1,1,0,1,1,0,1,105.3,7299.65,0,0,3207.56,400,80
6595-YGXIT,659525,47.66,1,Fiber Optic,23,0,1,0,0,1,0,0,1,88.95,2291.2,0,0,1191.5,401,80
9835-ZIITK,983526,48.87,1,Fiber Optic,13,0,1,1,1,1,1,0,1,110.85,7491.75,0,0,3225.42,402,80
5649-TJHOV,564920,0,1,DSL,25,0,0,0,0,0,1,0,0,36.5,1032,0,30,0,403,80
9253-QXKBE,925317,6.25,1,Fiber Optic,21,0,0,0,0,1,1,0,1,94.45,2653.65,0,0,181.25,404,80
8775-LHDJH,877512,13.02,1,Fiber Optic,30,0,1,0,0,1,0,0,1,90.6,90.6,0,0,13.02,405,80
3097-NQYSN,309714,4.19,1,Fiber Optic,11,0,0,0,0,1,0,0,0,86.85,156.35,0,40,8.38,406,80
3565-UNOCC,356521,22.33,1,Fiber Optic,6,0,0,1,0,1,1,1,1,99.05,2952.85,0,0,647.57,407,80
9190-MFJLN,919013,32.77,1,Fiber Optic,4,0,0,1,0,1,1,1,1,95.9,1777.9,0,0,622.63,408,80
1095-JUDTC,109510,14.22,1,Fiber Optic,11,0,1,0,1,1,0,0,1,95.05,4504.55,0,0,668.34,409,80
5385-SUIRI,538519,37.6,1,Fiber Optic,23,1,0,1,0,1,1,1,1,104.2,5568.35,0,0,1955.2,410,80
6328-ZPBGN,632826,3.62,1,Fiber Optic,22,0,0,0,0,1,1,1,1,95.15,997.65,0,0,39.82,411,80
2856-NNASM,285614,39.12,1,Fiber Optic,6,0,0,0,0,1,1,1,1,89.55,3856.75,0,0,1682.16,412,80
6769-DYBQN,67694,36.78,1,Fiber Optic,29,1,0,0,0,0,1,1,1,85,3969.4,0,0,1691.88,413,80
2446-BEGGB,24462,47.35,1,Fiber Optic,29,0,1,0,0,1,1,1,1,98.25,560.6,0,0,284.1,414,80
1496-GGSUK,14967,0,1,Cable,9,0,0,0,0,0,0,0,1,25.7,25.7,0,0,0,415,80
3296-SILRA,329619,41.16,1,Fiber Optic,6,0,1,0,0,0,0,0,1,76.4,76.4,0,0,41.16,416,80
5180-UCIIQ,518021,0,1,Cable,18,1,0,0,0,0,1,0,1,40.05,880.2,0,0,0,417,80
1977-STDKI,197719,20.55,1,Fiber Optic,5,0,1,0,0,0,0,0,1,73,73,0,0,20.55,418,80
5813-UECBU,581321,38.53,1,Fiber Optic,2,0,1,1,0,0,0,0,1,83.85,2716.3,0,0,1271.49,419,80
4342-HENTK,43428,12.52,1,Fiber Optic,25,0,0,0,0,0,0,0,1,70.65,142.35,0,0,25.04,420,80
1597-LHYNC,159712,47.63,1,Fiber Optic,26,1,1,0,0,0,1,0,0,95,2497.2,0,60,1238.38,421,80
8651-ENBZX,86515,34.39,1,Fiber Optic,17,0,0,1,1,1,1,0,0,106,6441.4,0,110,2063.4,422,80
9286-DOJGF,92864,15.78,1,Fiber Optic,30,0,0,0,0,0,0,0,1,74.95,2869.85,0,0,599.64,423,80
9661-MHUMO,966113,8.38,1,DSL,19,0,0,0,1,0,0,0,1,49.25,49.25,0,0,8.38,424,80
8884-ADFVN,88841,34.66,1,Fiber Optic,3,0,0,1,0,1,1,1,1,101.95,700.85,0,0,242.62,425,80
2720-WGKHP,272023,20.99,1,Fiber Optic,22,0,0,0,0,1,1,1,1,94,181.7,0,0,41.98,426,80
9776-CLUJA,97763,17.87,1,Fiber Optic,9,1,0,0,0,0,0,0,1,77.5,3807.35,0,0,911.37,427,80
3551-HUAZH,35518,11.08,1,Fiber Optic,12,0,0,0,0,0,0,0,1,74.4,74.4,0,0,11.08,428,80
8634-MPHTR,863413,8.97,1,Fiber Optic,19,0,0,1,0,1,1,0,1,100.05,4871.05,0,0,421.59,429,80
2474-BRUCM,24742,2.85,1,Fiber Optic,3,1,0,0,0,1,1,0,1,101.85,4086.3,0,0,114,430,80
0616-ATFGB,6161,0,1,Cable,18,0,0,0,0,0,0,0,1,25.05,25.05,0,0,0,431,80
7235-NXZCP,723514,45.41,1,Fiber Optic,18,0,0,0,0,0,0,0,1,74.85,156.4,0,0,90.82,432,80
6661-HBGWL,66618,16.22,1,Fiber Optic,12,0,1,1,0,1,1,0,1,104.75,4323.45,0,0,681.24,433,80
